,LEA,LEADescription,AdminFirstName,AdminLastName,AdminEmailAddress,ShippingAddress,MailingCity,MailingState,MailingZip,AverageClassSize,AverageYearsTeachingExperience,DistrictAverageSpendingPerPupil,StateAverageSpendingPerPupil,SchoolChoiceTransfers,Expulsions,WeaponsIncidents,StaffAssaults,StudentAssaults,SchoolEnrollment,SchoolChoiceTotal,NumberOfStudentsTestedInGrades9Thru11,NumberOfStudentsTestedInGrade12,AvgReading,AvgEnglish,AvgMath,AvgScience,AvgComposite,NumberOfStudentsTested,CriticalReadingMean,MathMean,WritingMean,NumberOfStudentsTakingAPCourses,NumberOfAPExamsTaken,NumberOfAPExamsScored3OrAbove,NumberOfStudentsTakingIBCourses,OverallCollegeGoingRate,OverallGraduationRate,DropoutRate,CollegeRemediationRate,Rating,OverallPoints,NativeAmericanOrAlaskan,Hispanic,NativeHawaiianOrPacificIslander,BlackAfricanAmerican,TwoOrMoreRaces,White,Asian,EconDisadvantaged,SPED,LEP,Overall Expected Grad,Overall Graduation Rate,Hispanic Overall Grad Rate,Native American Overall Grad Rate,Asian Overall Grad Rate,African American Overall Grad Rate,Hawaiian/Pacific Islander Overall Grad Rate,Caucasian Overall Grad Rate,Two or More Overall Grad Rate,Economic Disadvantage Overall Grad Rate,SPED Overall Grad Rate,LEP Overall Grad Rate,latlongs
1016,7102007,Clinton Intermediate School,KATHRYN,TREADAWAY,treade@clinton.k12.ar.us,299 WALKER STREET,Clinton,AR,72031,19.0,15.0,10825.45,9641.65,2.0,,,,,340.0,14.0,,,,,,,,,,,,,,,,,RV,,,B,242.0,0.29411764705800003,4.411764705882,0.0,0.0,1.7647058823519999,93.235294117647,0.29411764705800003,76.76,12.647058823529001,1.1764705882350002,,,,,,,,,,,,,"(35.5826992, -92.46004359999999)"
1017,7102008,Clinton Jr High School,FRANK,MCMURRY,mcmurryf@clinton.k12.ar.us,443 YELLOWJACKET LANE,Clinton,AR,72031,11.0,12.0,10825.45,9641.65,1.0,,1.0,,,311.0,19.0,,,,,,,,,,,,,,,,,RV,0.0,,B,244.0,0.0,4.823151125401,0.0,0.32154340836,1.6077170418,92.926045016077,0.32154340836,68.17,13.183279742765,2.25080385852,,,,,,,,,,,,,"(35.5873543, -92.45846619999999)"
1018,7104014,Shirley Elementary School,TYRENE,GARDNER,tyrene.gardner@shirley.k12.ar.us,1302 HWY 9 EAST,Shirley,AR,72153,14.0,12.0,11545.61,9641.65,0.0,,1.0,,,211.0,3.0,,,,,,,,,,,,,,,,,RV,,,C,222.0,1.8957345971560002,2.369668246445,0.0,0.47393364928900006,0.0,94.31279620853,0.9478672985780001,85.78,16.587677725118,0.0,,,,,,,,,,,,,"(35.6586335, -92.31271339999999)"
1019,7104015,Shirley High School,RANDALL,MOORE,randy.moore@shirley.k12.ar.us,201 BLUE DEVIL DRIVE,Shirley,AR,72153,9.0,7.0,11545.61,9641.65,0.0,,,,,201.0,0.0,20.0,22.0,20.41,19.41,19.14,20.82,20.09,0.0,RV,RV,RV,13.0,13.0,0.0,,54.8,91.89,1.99,63.64,C,239.0,0.49751243781000004,0.995024875621,0.0,0.995024875621,1.990049751243,95.522388059701,0.0,80.6,17.412935323383,0.0,37,91.89,0.00,0.00,0.00,RV,0.00,91.18,RV,88.00,RV,0.00,"(35.6561884, -92.31932239999999)"
1020,7105018,South Side Elementary School,JULIE,PERMENTER,jpermener@southsidebb.org,334 SOUTHSIDE ROAD,Bee Branch,AR,72013,16.0,12.0,13088.95,9641.65,2.0,,,,1.0,252.0,1.0,,,,,,,,,,,,,,,,,RV,,,D,209.0,0.39682539682499995,3.5714285714279996,0.0,0.7936507936499999,0.39682539682499995,94.841269841269,0.0,60.71,14.285714285713999,0.0,,,,,,,,,,,,,"(35.4295294, -92.3875303)"
1021,7105019,South Side High School,TIMOTHY,SMITH,tsmith@southsidebb.org,334 SOUTHSIDE ROAD,Bee Branch,AR,72013,11.0,9.0,13088.95,9641.65,2.0,,,,,245.0,3.0,37.0,39.0,18.95,18.33,18.77,19.33,18.9,1.0,RV,RV,RV,39.0,34.0,2.0,,44.4,83.33,1.63,58.97,C,239.0,0.0,2.857142857142,0.0,0.0,2.04081632653,95.10204081632601,0.0,56.73,14.285714285713999,0.0,48,83.33,RV,0.00,0.00,0.00,0.00,82.61,0.00,72.22,RV,0.00,"(35.4295294, -92.3875303)"
1022,7201001,Elkins Elementary School,AMY,EVANS,aevans@elkinsdistrict.org,C/O ELKINS SCHOOL DISTRICT,Elkins,AR,72727,18.0,6.0,8364.85,9641.65,9.0,,,,4.0,222.0,32.0,,,,,,,,,,,,,,,,,RV,,,D,208.0,1.801801801801,5.855855855855,0.0,3.1531531531529997,0.45045045045000004,88.73873873873801,0.0,52.25,11.261261261261001,2.252252252252,,,,,,,,,,,,,"(36.000784, -94.01052209999999)"
1023,7201002,Elkins High School,PAULA,WHEELER,pwheeler@elkinsdistrict.org,C/O ELKINS SCHOOL DISTRICT,Elkins,AR,72727,13.0,8.0,8364.85,9641.65,11.0,,,,,373.0,31.0,49.0,39.0,22.9,21.36,21.44,22.21,22.08,3.0,RV,RV,RV,47.0,77.0,15.0,,41.6,95.95,0.8,46.15,B,256.0,2.1447721179620003,7.238605898123,0.268096514745,0.804289544235,0.0,89.276139410187,0.268096514745,38.34,8.579088471849001,2.680965147453,74,95.95,RV,RV,0.00,RV,0.00,95.52,0.00,95.00,RV,RV,"(36.000784, -94.01052209999999)"
1024,7201003,Elkins Middle School,STEVEN,DENZER,sdenzer@elkinsdistrict.org,C/O ELKINS SCHOOL DISTRICT,Elkins,AR,72727,20.0,8.0,8364.85,9641.65,11.0,,,,,281.0,34.0,,,,,,,,,,,,,,,,,RV,0.0,,B,240.0,1.067615658362,7.47330960854,0.0,0.7117437722409999,1.7793594306040001,88.612099644128,0.35587188612,46.62,8.540925266903,3.202846975088,,,,,,,,,,,,,"(36.000784, -94.01052209999999)"
1025,7201004,Elkins Elem. Primary School,WILLIAM,ROWLAND,drowland@elkinsdistrict.org,C/O ELKINS SCHOOL DISTRICT,Elkins,AR,72727,17.0,9.0,8364.85,9641.65,10.0,,,,,236.0,15.0,,,,,,,,,,,,,,,,,RV,,,D,208.0,1.271186440677,5.084745762711,0.0,0.847457627118,2.542372881355,89.83050847457599,0.423728813559,49.15,11.440677966101001,2.118644067796,,,,,,,,,,,,,"(36.000784, -94.01052209999999)"
1026,7202005,George R Ledbetter Intermediat,JULIA,WILLIAMS,JWILLIAM@FARMCARDS.ORG,8 N. DOUBLE SPRINGS ROAD,Farmington,AR,72730,23.0,8.0,8074.66,9641.65,0.0,,,,,362.0,21.0,,,,,,,,,,,,,,,,,RV,,,C,225.0,0.828729281767,9.392265193370001,0.0,2.4861878453029997,5.801104972375,81.215469613259,0.276243093922,42.54,15.193370165745002,4.4198895027619995,,,,,,,,,,,,,"(36.0438508, -94.25283189999999)"
1027,7202006,Farmington High School,JON,PURIFOY,JPURIFOY@FARMCARDS.ORG,278 W. MAIN,Farmington,AR,72730,13.0,7.0,8074.66,9641.65,1.0,,,,,708.0,20.0,158.0,124.0,22.84,21.98,20.78,21.9,22.07,4.0,RV,RV,RV,179.0,296.0,104.0,24.0,56.9,93.60,0.0,42.74,B,253.0,1.8361581920900003,7.062146892654999,0.141242937853,2.824858757062,0.423728813559,87.146892655367,0.564971751412,32.77,9.745762711864,3.1073446327679997,172,93.60,92.86,RV,0.00,RV,0.00,93.84,0.00,90.48,100.00,RV,"(36.04072, -94.25293359999999)"
1028,7202007,Randall G. Lynch Middle School,TERRY,LAKEY,TLAKEY@FARMCARDS.ORG,359 W. RHEAS MILL ROAD,Farmington,AR,72730,18.0,9.0,8074.66,9641.65,0.0,,2.0,,2.0,556.0,23.0,,,,,,,,,,,,,,,,,RV,0.82,,C,221.0,1.258992805755,8.273381294964,0.0,2.51798561151,1.258992805755,86.51079136690599,0.17985611510699998,43.71,9.712230215827,3.9568345323739997,,,,,,,,,,,,,"(36.042442, -94.25819)"
1029,7202008,"Jerry ""pop"" Williams Elem Sch",KARA,GARDENHIRE,KGARDEN@FARMCARDS.ORG,322 N. BROYLES STREET,Farmington,AR,72730,20.0,5.0,8074.66,9641.65,0.0,,,,,374.0,7.0,,,,,,,,,,,,,,,,,RV,,,C,236.0,0.267379679144,12.032085561496999,0.0,1.6042780748660002,7.219251336898,78.07486631016,0.8021390374330001,43.85,10.695187165775,2.9411764705879997,,,,,,,,,,,,,"(36.0610569, -94.2319808)"
1030,7202009,Bob Folsom Elementary School,STEPHANIE,PINKERTON,SPINKERT@FARMCARDS.ORG,230 S. GRACE LANE,Farmington,AR,72730,19.0,5.0,8074.66,9641.65,0.0,,,,,321.0,23.0,,,,,,,,,,,,,,,,,RV,,,B,255.0,1.246105919003,4.984423676012,0.0,5.919003115264,4.04984423676,83.800623052959,0.0,47.04,10.280373831775,0.934579439252,,,,,,,,,,,,,"(36.0354936, -94.2569255)"
1031,7203010,Asbell Elementary School,TRACY,BRATTON,tracy.bratton@fayar.net,1500 N Sang Ave,Fayetteville,AR,72701,22.0,11.0,10452.13,9641.65,0.0,,,,4.0,389.0,7.0,,,,,,,,,,,,,,,,,RV,,,C,227.0,0.7712082262209999,25.192802056555,1.0282776349609999,15.167095115681,5.398457583547,45.244215938303,7.197943444730001,77.89,9.254498714652,24.678663239074,,,,,,,,,,,,,"(36.0824536, -94.1879046)"
1032,7203012,Butterfield Elementary School,JOETTE,FOLSOM,joey.folsom@fayar.net,3050 Old Missouri,Fayetteville,AR,72703,22.0,11.0,10452.13,9641.65,0.0,,,1.0,1.0,631.0,0.0,,,,,,,,,,,,,,,,,RV,,,B,245.0,0.316957210776,11.093502377179,1.267828843106,6.022187004754,8.716323296354,70.047543581616,2.535657686212,44.69,12.83676703645,7.606973058637,,,,,,,,,,,,,"(36.1070419, -94.13225340000001)"
1033,7203013,Happy Hollow Elementary School,SHARON,PEPPLE,sharon.pepple@fayar.net,2175 E Peppervine Drive,Faryetteville,AR,72701,24.0,13.0,10452.13,9641.65,0.0,,,,,493.0,3.0,,,,,,,,,,,,,,,,,RV,,,C,229.0,0.608519269776,12.576064908722,0.40567951318400003,6.288032454361,4.46247464503,74.036511156186,1.6227180527379998,46.45,8.92494929006,7.707910750507,,,,,,,,,,,,,"(36.0601714, -94.1301732)"
1034,7203015,Leverett Elementary School,CHERYL,PUTNAM,cheryl.putnam@fayar.net,1124 W. Cleveland,Fayetteville,AR,72702,20.0,8.0,10452.13,9641.65,0.0,,1.0,,,321.0,7.0,,,,,,,,,,,,,,,,,RV,,,B,245.0,0.31152647975000003,11.838006230529,0.6230529595009999,6.542056074766,6.230529595015,66.355140186915,8.09968847352,58.88,10.280373831775,15.887850467288999,,,,,,,,,,,,,"(36.0745014, -94.1760721)"
1035,7203016,Root Elementary School,RHONDA,MOORE,rhonda.moore@fayar.net,1529 Mission Blvd.,Fayetteville,AR,72701,21.0,11.0,10452.13,9641.65,0.0,,,1.0,1.0,494.0,0.0,,,,,,,,,,,,,,,,,RV,,,B,245.0,0.80971659919,3.2388663967610003,0.607287449392,3.036437246963,4.251012145748001,85.425101214574,2.631578947368,22.27,14.170040485829,3.441295546558,,,,,,,,,,,,,"(36.0811338, -94.14182699999999)"
1036,7203017,Washington Elementary School,ASHLEY,GARCIA,ashley.garcia@fayar.net,425 N. Nighland Ave.,Fayetteville,AR,72701,20.0,12.0,10452.13,9641.65,0.0,,1.0,,7.0,342.0,2.0,,,,,,,,,,,,,,,,,RV,,,C,224.0,1.169590643274,12.865497076022999,0.292397660818,12.573099415204,10.233918128654,61.695906432748004,1.169590643274,54.97,15.78947368421,4.38596491228,,,,,,,,,,,,,"(36.069292, -94.159467)"
1037,7203018,Ramay Junior High School,Lori,Linam,lori.linam@fayar.net,401 S Sang Ave,Fayetteville,AR,72701,16.0,13.0,10452.13,9641.65,0.0,6.0,6.0,,,652.0,5.0,,,,,,,,,,,,,,,,,RV,1.23,,C,236.0,0.766871165644,15.797546012269,0.46012269938600003,16.104294478527,6.441717791411,57.668711656441005,2.7607361963190002,54.75,15.797546012269,12.269938650306,,,,,,,,,,,,,"(36.0587636, -94.1903486)"
1038,7203019,Woodland Junior High School,David,McClure,david.mcclure@fayar.net,1 East Poplar,Fayetteville,AR,72703,16.0,12.0,10452.13,9641.65,0.0,2.0,,,,756.0,1.0,,,,,,,,,,,,,,,,,RV,0.13,,B,252.0,0.661375661375,7.010582010582,0.925925925925,6.084656084656,3.042328042328,78.571428571428,3.703703703703,26.19,8.068783068782999,4.497354497354,,,,,,,,,,,,,"(36.0880746, -94.15743429999999)"
1039,7203020,Fayetteville High School East,JOHN,JACOBY,steven.jacoby@fayar.net,994 W MLK Blvd,Fayetteville,AR,72701,17.0,13.0,10452.13,9641.65,0.0,2.0,2.0,2.0,4.0,2001.0,25.0,514.0,469.0,25.13,24.35,23.43,23.82,24.34,,RV,RV,RV,,,,,61.1,79.92,4.6,24.95,B,256.0,0.499750124937,10.294852573713,0.299850074962,10.744627686156,2.548725637181,72.513743128435,3.098450774612,34.43,11.744127936031001,6.046976511744,32,59.38,0.00,0.00,0.00,RV,0.00,53.57,0.00,RV,75.00,RV,"(36.0580191, -94.17406779999999)"
1040,7203020,Fayetteville High School East,JOHN,JACOBY,steven.jacoby@fayar.net,994 W MLK Blvd,Fayetteville,AR,72701,17.0,13.0,10452.13,9641.65,0.0,2.0,2.0,2.0,4.0,2001.0,25.0,514.0,469.0,25.13,24.35,23.43,23.82,24.34,,RV,RV,RV,,,,,61.1,79.92,4.6,24.95,B,256.0,0.499750124937,10.294852573713,0.299850074962,10.744627686156,2.548725637181,72.513743128435,3.098450774612,34.43,11.744127936031001,6.046976511744,740,80.81,72.73,RV,85.19,74.03,RV,83.14,84.62,72.48,69.57,79.41,"(36.0580191, -94.17406779999999)"
1041,7203022,Holcomb Elementary School,TRACY,MULVENON,tracy.mulvenon@fayar.net,2900 N. Salem Road,Fayetteville,AR,72704,23.0,12.0,10452.13,9641.65,0.0,,1.0,,2.0,587.0,0.0,,,,,,,,,,,,,,,,,RV,,,C,233.0,0.170357751277,13.628620102214,0.511073253833,10.732538330494,6.984667802385,62.862010221465,5.11073253833,36.8,7.6660988074950005,13.458262350936,,,,,,,,,,,,,"(36.1057457, -94.2064585)"
1042,7203023,Vandergriff Elementary School,Andrea,Sego,andrea.sego@fayar.net,2200 N Vandergriff Drive,Fayetteville,AR,72703,23.0,15.0,10452.13,9641.65,0.0,,2.0,2.0,4.0,688.0,1.0,,,,,,,,,,,,,,,,,RV,,,B,269.0,0.0,4.06976744186,0.0,1.453488372093,4.215116279069,84.883720930232,5.377906976744,10.32,11.191860465116001,2.03488372093,,,,,,,,,,,,,"(36.0905236, -94.1169659)"
1043,7203024,McNair Middle School,MELISSA,HAYWARD,michelle.hayward@fayar.net,3030 E. Mission Blvd.,Fayetteville,AR,72703,21.0,12.0,10452.13,9641.65,0.0,2.0,3.0,,,693.0,0.0,,,,,,,,,,,,,,,,,RV,0.29,,B,262.0,0.1443001443,5.483405483405,0.2886002886,2.597402597402,2.741702741702,86.00288600288602,2.741702741702,20.06,8.946608946608,3.030303030303,,,,,,,,,,,,,"(36.0887006, -94.1179981)"
1044,7203025,Holt Middle School,MATT,MORNINGSTAR,matt.morningstar@fayar.net,2365 N Rupple Road,Fayetteville,AR,72704,18.0,12.0,10452.13,9641.65,0.0,,3.0,,,606.0,4.0,,,,,,,,,,,,,,,,,RV,1.24,,C,232.0,0.33003300329999996,15.511551155114999,0.33003300329999996,15.511551155114999,7.920792079207,55.940594059405,4.455445544554,51.98,14.686468646864,12.541254125412,,,,,,,,,,,,,"(36.0955549, -94.2142743)"
1045,7203027,Owl Creek School,ANNA,SCOTT,kristena.scott@fayar.net,375 N Rupple Road,Fayetteville,AR,72704,20.0,9.0,10452.13,9641.65,0.0,,1.0,2.0,1.0,850.0,5.0,,,,,,,,,,,,,,,,,RV,0.0,,C,222.0,0.470588235294,20.117647058823,0.235294117647,18.588235294117,6.1176470588230005,48.941176470588,5.529411764705,63.53,17.411764705882,20.0,,,,,,,,,,,,,"(36.0691688, -94.21919489999999)"
1046,7204027,Greenland Elementary School,ALAN,BARTON,abarton@greenlandsd.com,200 N. SANDY,Greenland,AR,72737,20.0,11.0,9251.97,9641.65,3.0,,,,,304.0,4.0,,,,,,,,,,,,,,,,,RV,,,C,213.0,0.328947368421,5.263157894736,0.328947368421,1.644736842105,1.644736842105,90.460526315789,0.328947368421,71.71,14.144736842105,2.302631578947,,,,,,,,,,,,,"(35.9954628, -94.17287139999999)"
1047,7204028,Greenland High School,GARY,ORR,gorr@greenlandsd.com,30 N. SANDY,Greenland,AR,72737,9.0,15.0,9251.97,9641.65,4.0,,,,,276.0,1.0,57.0,33.0,21.06,20.42,20.18,21.7,21.03,1.0,RV,RV,RV,21.0,26.0,5.0,,30.4,90.77,2.17,63.64,C,236.0,1.086956521739,4.347826086956,0.362318840579,1.449275362318,1.8115942028979999,90.579710144927,0.362318840579,58.33,9.782608695652,1.086956521739,65,90.77,RV,0.00,0.00,RV,RV,89.83,0.00,86.11,RV,RV,"(35.99404579999999, -94.1724213)"
1048,7204029,Greenland Middle School,PHILIP,COSTNER,pcostner@greenlandsd.com,55 N. SANDY,Greenland,AR,72737,15.0,13.0,9251.97,9641.65,1.0,,,2.0,37.0,256.0,1.0,,,,,,,,,,,,,,,,,RV,0.0,,D,209.0,0.78125,5.859375,0.0,0.390625,2.734375,90.234375,0.0,68.75,15.625,1.953125,,,,,,,,,,,,,"(35.9955064, -94.1731583)"
1049,7205031,Lincoln Elementary School,MELODY,SEBASTIAN,msebasti@lincoln.k12.ar.us,613 COUNTY AVENUE,Lincoln,AR,72744,21.0,9.0,9371.77,9641.65,0.0,,,,,334.0,0.0,,,,,,,,,,,,,,,,,RV,,,C,232.0,2.994011976047,9.880239520958,0.299401197604,1.197604790419,3.892215568862,78.44311377245499,3.293413173652,70.66,10.179640718562,7.185628742514,,,,,,,,,,,,,"(35.9558488, -94.4182058)"
1050,7205033,Lincoln Middle School,MICHELE,PRICE,mprice@lincolncsd.com,201 EAST SCHOOL STREET,Lincoln,AR,72744,19.0,7.0,9371.77,9641.65,0.0,,,,,343.0,0.0,,,,,,,,,,,,,,,,,RV,0.0,,C,239.0,4.956268221574,8.454810495626,0.583090379008,0.291545189504,2.332361516034,80.174927113702,3.206997084548,73.76,15.451895043731,6.9970845481040005,,,,,,,,,,,,,"(35.9550194, -94.4220466)"
1051,7205703,Lincoln Academic Center OF Exc,,,,,,,0,,,9371.77,9641.65,,,,,,,,,,,,,,,,,,,,,,,,RV,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,"(29.5733996, 106.5903607)"
1052,7205706,Lincoln New Tech High School,COURTNEY,JONES,cjones@lincolncsd.com,1392 E. Pridemore,Lincoln,AR,72744,10.0,7.0,9371.77,9641.65,,,,,,,,121.0,62.0,20.11,18.65,18.89,19.87,19.55,1.0,RV,RV,RV,14.0,12.0,3.0,,35.1,89.90,3.87,69.35,C,239.0,4.642166344294,8.704061895551,0.193423597678,0.386847195357,1.160541586073,79.303675048355,5.609284332688,70.41,12.185686653771,7.156673114119,99,89.90,RV,RV,RV,0.00,RV,92.41,0.00,91.23,100.00,RV,"(35.9476014, -94.4070416)"
1053,7206035,Prairie Grove Elem. School,Brenda,Clark,brenda.clark@pgtigers.org,300 ED STAGGS DR.,Prairie Grove,AR,72753,19.0,13.0,8183.86,9641.65,2.0,,,,,400.0,6.0,,,,,,,,,,,,,,,,,RV,,,D,206.0,2.0,5.0,0.0,1.5,0.0,90.25,1.25,48.5,8.75,1.25,,,,,,,,,,,,,"(35.985205, -94.32059799999999)"
1054,7206036,Prairie Grove High School,Ron Bond,Sorters,joey.sorters@pgtigers.org,500 COLE DRIVE,Prairie Grove,AR,72753,13.0,11.0,8183.86,9641.65,5.0,,,,,588.0,3.0,168.0,115.0,20.78,19.91,20.5,20.56,20.62,8.0,RV,RV,RV,242.0,399.0,124.0,,58.0,92.91,1.19,53.91,B,243.0,0.6802721088429999,3.5714285714279996,0.0,0.510204081632,0.0,94.38775510204,0.8503401360539999,35.88,11.564625850339999,1.8707482993189999,127,92.91,RV,RV,RV,0.00,0.00,92.44,0.00,88.64,92.31,RV,"(35.981099, -94.32467899999999)"
1055,7206036,Prairie Grove High School,Ron Bond,Bond,ron.bond@pgtigers.org,500 COLE DRIVE,Prairie Grove,AR,72753,13.0,11.0,8183.86,9641.65,5.0,,,,,588.0,3.0,168.0,115.0,20.78,19.91,20.5,20.56,20.62,8.0,RV,RV,RV,242.0,399.0,124.0,,58.0,92.91,1.19,53.91,B,243.0,0.6802721088429999,3.5714285714279996,0.0,0.510204081632,0.0,94.38775510204,0.8503401360539999,35.88,11.564625850339999,1.8707482993189999,127,92.91,RV,RV,RV,0.00,0.00,92.44,0.00,88.64,92.31,RV,"(35.981099, -94.32467899999999)"
1056,7206038,Prairie Grove Middle School,Reba,Holmes,reba.holmes@pgtigers.org,824 N. MOCK,Prairie Grove,AR,72753,18.0,14.0,8183.86,9641.65,0.0,,,,2.0,570.0,1.0,,,,,,,,,,,,,,,,,RV,1.72,,C,230.0,0.350877192982,5.087719298245,0.350877192982,1.578947368421,0.0,91.228070175438,1.403508771929,51.75,10.877192982456,3.157894736842,,,,,,,,,,,,,"(35.9851671, -94.3171321)"
1057,7206038,Prairie Grove Middle School,Shayne,Taylor,shayne.taylor@pgtigers.org,824 N. MOCK,Prairie Grove,AR,72753,18.0,14.0,8183.86,9641.65,0.0,,,,2.0,570.0,1.0,,,,,,,,,,,,,,,,,RV,1.72,,C,230.0,0.350877192982,5.087719298245,0.350877192982,1.578947368421,0.0,91.228070175438,1.403508771929,51.75,10.877192982456,3.157894736842,,,,,,,,,,,,,"(35.9851671, -94.3171321)"
1058,7206039,Prairie Grove Intermediate,Jonathan,Warren,jonathan.warren@pgtigers.org,801 VINEY GROVE ROAD,Prairie Grove,AR,72753,23.0,12.0,8183.86,9641.65,0.0,,,,,282.0,5.0,,,,,,,,,,,,,,,,,RV,,,D,206.0,1.77304964539,3.9007092198580002,0.354609929078,1.418439716312,1.418439716312,89.71631205673701,1.418439716312,52.84,13.120567375885999,3.1914893617019997,,,,,,,,,,,,,"(35.985114, -94.324541)"
1059,7207040,Elmdale Elementary School,MICHELE,HUTTON,mhutton@sdale.org,420 N. West End,Springdale,AR,72765,21.0,12.0,9589.63,9641.65,0.0,,,,,539.0,0.0,,,,,,,,,,,,,,,,,RV,,,D,203.0,0.371057513914,63.450834879406,5.936920222634,2.7829313543589995,1.4842300556580001,25.231910946196,0.7421150278290001,88.87,10.38961038961,63.636363636363,,,,,,,,,,,,,"(36.1908951, -94.1479339)"
1060,7207041,Jones Elementary School,MELISSA,FINK,mfink@sdale.org,900 S. Powell,Springdale,AR,72765,24.0,9.0,9589.63,9641.65,0.0,,,,,573.0,0.0,,,,,,,,,,,,,,,,,RV,,,D,181.0,0.0,82.198952879581,9.075043630017001,0.698080279232,1.0471204188480001,6.9808027923210005,0.0,96.16,4.537521815008001,84.642233856893,,,,,,,,,,,,,"(36.1749138, -94.1246508)"
1061,7207042,Robert E. Lee Elem. School,JUSTIN,SWOPE,jswope@sdale.org,400 Quandt,Springdale,AR,72765,23.0,11.0,9589.63,9641.65,0.0,,,,,511.0,0.0,,,,,,,,,,,,,,,,,RV,,,D,187.0,1.3698630136980001,46.575342465753,25.440313111545,2.348336594911,0.39138943248499997,23.483365949119,0.39138943248499997,88.26,9.58904109589,62.230919765166,,,,,,,,,,,,,"(36.179316, -94.1342865)"
1062,7207044,John Tyson Elementary School,JACOB,SHERWOOD,jsherwood@sdale.org,1967 Chapman,Springdale,AR,72765,24.0,15.0,9589.63,9641.65,0.0,,2.0,,,537.0,2.0,,,,,,,,,,,,,,,,,RV,,,C,224.0,0.558659217877,52.700186219738995,7.448789571693999,2.048417132216,1.117318435754,32.216014897579,3.9106145251389997,74.86,6.517690875232001,56.238361266294,,,,,,,,,,,,,"(36.16304, -94.152394)"
1063,7207046,Westwood Elementary School,JERRY,ROGERS,jrogers@sdale.org,1850 Mcray Ave.,Springdale,AR,72765,23.0,14.0,9589.63,9641.65,0.0,,,,,512.0,0.0,,,,,,,,,,,,,,,,,RV,,,D,205.0,0.78125,52.734375,7.8125,1.171875,1.171875,36.1328125,0.1953125,83.01,13.671875,50.0,,,,,,,,,,,,,"(36.1826987, -94.1506015)"
1064,7207047,Central Junior High School,PAUL,GRIEP,pgriep@sdale.org,2811 W. Huntsville,Springdale,AR,72765,17.0,11.0,9589.63,9641.65,0.0,,,,,952.0,1.0,,,,,,,,0.0,RV,RV,RV,42.0,37.0,21.0,,,RV,0.32,,C,222.0,0.5252100840330001,30.357142857142,3.676470588235,1.4705882352939998,2.310924369747,59.663865546218005,1.9957983193270001,45.9,8.298319327731,23.529411764705,,,,,,,,,,,,,"(36.188239, -94.1626749)"
1065,7207048,Southwest Junior High School,SHANNON,TISHER,stisher@sdale.org,1807 Princeton Ave.,Springdale,AR,72762,14.0,13.0,9589.63,9641.65,0.0,1.0,,,2.0,681.0,2.0,,,,,,,,,RV,RV,RV,12.0,,,,,RV,1.32,,C,214.0,0.7342143906020001,50.07342143906,6.607929515418,2.7900146842869997,1.908957415565,35.682819383259,2.2026431718059998,66.67,9.985315712187,42.437591776798,,,,,,,,,,,,,"(36.16968, -94.15135599999999)"
1066,7207049,Springdale High School,PETE,JOENKS,pjoenks@sdale.org,101 South Pleasant,Springdale,AR,72764,17.0,12.0,9589.63,9641.65,0.0,16.0,5.0,1.0,,2399.0,1.0,281.0,330.0,20.78,19.23,19.74,20.35,20.22,17.0,571.00,600.00,541.00,676.0,834.0,255.0,450.0,40.8,84.81,4.52,61.93,C,239.0,0.500208420175,50.35431429762399,11.546477699040999,3.1263026260939997,1.208837015423,31.388078365985,1.8757815756560001,67.86,10.170904543559,40.683618174239,823,84.81,89.00,RV,92.31,76.92,69.51,84.07,70.00,86.04,71.62,86.48,"(36.1851074, -94.1429442)"
1067,7207050,Parson  Hills Elem. School,HEATHER,COOPER,hcooper@sdale.org,2326 Cardinal Dr.,Springdale,AR,72765,23.0,14.0,9589.63,9641.65,0.0,,,,,552.0,0.0,,,,,,,,,,,,,,,,,RV,,,D,201.0,0.181159420289,52.717391304347,30.072463768115,2.536231884057,0.5434782608690001,13.224637681159,0.724637681159,92.93,7.9710144927530004,76.268115942028,,,,,,,,,,,,,"(36.17281699999999, -94.10658199999999)"
1068,7207051,Thurman G. Smith Elem. School,KIM,SIMCO,ksimco@sdale.org,3600 Falcon,Springdale,AR,72765,25.0,16.0,9589.63,9641.65,0.0,,,,,616.0,1.0,,,,,,,,,,,,,,,,,RV,,,D,196.0,1.136363636363,41.883116883116,13.14935064935,3.0844155844150003,0.8116883116879999,38.474025974025004,1.461038961038,74.51,9.740259740259,43.668831168831,,,,,,,,,,,,,"(36.2014853, -94.1726276)"
1069,7207052,Walker Elementary School,DONDI,FRISINGER,dfrisinger@sdale.org,1701 S. 40th,Springdale,AR,72765,23.0,17.0,9589.63,9641.65,0.0,,,,,533.0,1.0,,,,,,,,,,,,,,,,,RV,,,C,235.0,0.0,36.022514071294,3.564727954971,3.189493433395,1.688555347091,51.969981238273,3.564727954971,50.09,9.568480300187,33.395872420261995,,,,,,,,,,,,,"(36.170581, -94.173608)"
